open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
P1e26266c-040e-401f-892f-aa976c5c4395,Oceb55101-32c4-4875-b40b-2f5cfd1af3bd,2014-11-05 09:31:43,WLAN,WLAN,,,,,,,,,,341,60,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-85,3600000.0,267435655,8240,"{111,362}",,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Ob0f8d7fc-42a3-4bde-99df-9a02444339b5,2014-11-05 09:37:55,WLAN,WLAN,,,,,,,,,,1551,373,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Ob6f95e1e-5dbb-458e-9bc4-a8e477086c75,2014-11-05 09:45:22,WLAN,WLAN,,,,,,,,,,593,468,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-88,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O2689f75a-9082-45ad-b14d-dfe9171dda81,2014-11-05 09:52:15,WLAN,WLAN,,,,,,,,,,1092,476,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-80,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O41f0e5c5-bb2b-460d-9cc4-4d7dc81e0c5c,2014-11-05 09:58:49,WLAN,WLAN,,,,,,,,,,1503,372,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-84,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O5036f173-a813-4c8e-91c4-2ff664e7556f,2014-11-05 09:59:38,WLAN,WLAN,,,,,,,,,,1896,498,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-83,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O3770fc20-4cd0-4d52-931a-7fa9e1335934,2014-11-05 10:20:23,WLAN,WLAN,,,,,,,,,,1932,480,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O0b0c3c1a-7e17-44fe-8768-7710e8760343,2014-11-05 10:26:26,WLAN,WLAN,,,,,,,,,,1445,472,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-86,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Odec542c3-de0b-46d3-9d8c-9c0aac57c832,2014-11-05 10:36:54,WLAN,WLAN,,,,,,,,,,1341,204,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-82,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Odf58a351-c9c4-4316-940b-0be791ac0cb2,2014-11-05 12:45:59,WLAN,WLAN,,,,,,,,,,1966,495,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-79,3600000.0,267441732,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O1ccddf37-0a70-4fe8-8df6-909bd0838205,2014-11-05 13:02:08,WLAN,WLAN,,,,,,,,,,1909,475,,,CZ.NIC,7,1,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267441732,8240,{111},,,,,,,,
